claveempleado,dia,horario,idasignatura,idgrado,asignaturalab,seccion,semestre,nombre_materia
4589,2,9,156,2,0,20,3,Los seres vivos y su diversidad
4589,2,10,156,2,0,11,3,Los seres vivos y su diversidad
4589,2,11,156,2,0,2,3,Los seres vivos y su diversidad
4589,2,12,156,2,0,2,3,Los seres vivos y su diversidad
4589,2,13,156,2,0,7,3,Los seres vivos y su diversidad
4589,2,14,156,2,0,7,3,Los seres vivos y su diversidad
4589,3,9,156,2,0,7,3,Los seres vivos y su diversidad
4589,3,11,156,2,0,11,3,Los seres vivos y su diversidad
4589,3,12,156,2,0,11,3,Los seres vivos y su diversidad
4589,3,15,156,2,0,4,3,Los seres vivos y su diversidad
4589,3,16,156,2,0,2,3,Los seres vivos y su diversidad
4589,4,9,156,2,0,4,3,Los seres vivos y su diversidad
4589,4,10,156,2,0,4,3,Los seres vivos y su diversidad
4589,4,11,156,2,0,11,3,Los seres vivos y su diversidad
4589,4,12,156,2,0,11,3,Los seres vivos y su diversidad
4589,5,11,156,2,0,7,3,Los seres vivos y su diversidad
4589,5,12,156,2,0,7,3,Los seres vivos y su diversidad
4589,5,13,156,2,0,20,3,Los seres vivos y su diversidad
4589,5,14,156,2,0,20,3,Los seres vivos y su diversidad
4589,5,15,156,2,0,4,3,Los seres vivos y su diversidad
4589,5,16,156,2,0,4,3,Los seres vivos y su diversidad
5487,1,5,93,1,0,24,1,Pensamiento Lógico y Crítico
5487,1,6,93,1,0,24,1,Pensamiento Lógico y Crítico
5487,1,7,93,1,0,22,1,Pensamiento Lógico y Crítico
5487,1,8,93,1,0,22,1,Pensamiento Lógico y Crítico
5487,2,1,93,1,0,5,1,Pensamiento Lógico y Crítico
5487,2,2,93,1,0,5,1,Pensamiento Lógico y Crítico
5487,2,3,93,1,0,10,1,Pensamiento Lógico y Crítico
5487,2,4,93,1,0,10,1,Pensamiento Lógico y Crítico
5487,2,5,93,1,0,31,1,Pensamiento Lógico y Crítico
5487,2,6,93,1,0,31,1,Pensamiento Lógico y Crítico
5487,2,7,93,1,0,22,1,Pensamiento Lógico y Crítico
5487,2,8,93,1,0,22,1,Pensamiento Lógico y Crítico
5487,3,1,93,1,0,26,1,Pensamiento Lógico y Crítico
5487,3,2,93,1,0,26,1,Pensamiento Lógico y Crítico
5487,3,3,93,1,0,5,1,Pensamiento Lógico y Crítico
5487,3,4,93,1,0,5,1,Pensamiento Lógico y Crítico
5487,4,1,93,1,0,26,1,Pensamiento Lógico y Crítico
5487,4,2,93,1,0,26,1,Pensamiento Lógico y Crítico
5487,4,3,93,1,0,30,1,Pensamiento Lógico y Crítico
5487,4,4,93,1,0,30,1,Pensamiento Lógico y Crítico
5487,4,7,93,1,0,31,1,Pensamiento Lógico y Crítico
5487,4,8,93,1,0,31,1,Pensamiento Lógico y Crítico
5487,5,1,93,1,0,10,1,Pensamiento Lógico y Crítico
5487,5,2,93,1,0,10,1,Pensamiento Lógico y Crítico
5487,5,3,93,1,0,24,1,Pensamiento Lógico y Crítico
5487,5,4,93,1,0,24,1,Pensamiento Lógico y Crítico
5487,5,5,93,1,0,30,1,Pensamiento Lógico y Crítico
5487,5,6,93,1,0,30,1,Pensamiento Lógico y Crítico
6143,1,1,162,1,0,3,1,Tutor de Primero
6143,1,2,162,1,0,3,1,Tutor de Primero
6143,1,3,162,1,0,5,1,Tutor de Primero
6143,1,4,162,1,0,5,1,Tutor de Primero
6143,2,1,97,1,0,4,1,Adaptación en Contextos
6143,2,1,162,1,0,4,1,Tutor de Primero
6143,2,2,97,1,0,4,1,Adaptación en Contextos
6143,2,2,162,1,0,4,1,Tutor de Primero
6143,2,3,162,1,0,2,1,Tutor de Primero
6143,2,4,162,1,0,2,1,Tutor de Primero
6143,2,7,164,3,0,4,5,Tutor de Tercero
6143,2,8,164,3,0,4,5,Tutor de Tercero
6143,3,1,162,1,0,28,1,Tutor de Primero
6143,3,2,162,1,0,28,1,Tutor de Primero
6143,3,3,162,1,0,23,1,Tutor de Primero
6143,3,4,162,1,0,23,1,Tutor de Primero
6143,4,1,97,1,0,8,1,Adaptación en Contextos
6143,4,1,162,1,0,8,1,Tutor de Primero
6143,4,2,97,1,0,8,1,Adaptación en Contextos
6143,4,2,162,1,0,8,1,Tutor de Primero
6143,4,3,162,1,0,19,1,Tutor de Primero
6143,4,4,162,1,0,19,1,Tutor de Primero
6143,5,1,162,1,0,12,1,Tutor de Primero
6143,5,2,162,1,0,12,1,Tutor de Primero
6143,5,3,164,3,0,7,5,Tutor de Tercero
6143,5,4,164,3,0,7,5,Tutor de Tercero
6178,1,1,92,1,0,20,1,Etimologías I
6178,1,2,92,1,0,20,1,Etimologías I
6178,1,5,92,1,0,10,1,Etimologías I
6178,1,6,92,1,0,10,1,Etimologías I
6178,1,7,92,1,0,24,1,Etimologías I
6178,1,8,92,1,0,24,1,Etimologías I
6178,2,1,92,1,0,10,1,Etimologías I
6178,2,2,92,1,0,10,1,Etimologías I
6178,2,5,92,1,0,17,1,Etimologías I
6178,2,6,92,1,0,17,1,Etimologías I
6178,2,7,92,1,0,9,1,Etimologías I
6178,2,8,92,1,0,9,1,Etimologías I
6178,3,1,92,1,0,12,1,Etimologías I
6178,3,2,92,1,0,12,1,Etimologías I
6178,3,3,92,1,0,3,1,Etimologías I
6178,3,4,92,1,0,3,1,Etimologías I
6178,3,5,92,1,0,9,1,Etimologías I
6178,3,6,92,1,0,9,1,Etimologías I
6178,4,3,92,1,0,24,1,Etimologías I
6178,4,4,92,1,0,24,1,Etimologías I
6178,4,5,92,1,0,1,1,Etimologías I
6178,4,6,92,1,0,1,1,Etimologías I
6178,4,7,92,1,0,20,1,Etimologías I
6178,4,8,92,1,0,20,1,Etimologías I
6178,5,1,92,1,0,1,1,Etimologías I
6178,5,2,92,1,0,1,1,Etimologías I
6178,5,3,92,1,0,17,1,Etimologías I
6178,5,4,92,1,0,17,1,Etimologías I
6178,5,5,92,1,0,12,1,Etimologías I
6178,5,6,92,1,0,12,1,Etimologías I
6178,5,7,92,1,0,3,1,Etimologías I
6178,5,8,92,1,0,3,1,Etimologías I
6198,1,9,153,2,0,7,3,Investigación y sociedad
6198,1,10,153,2,0,7,3,Investigación y sociedad
6198,1,11,153,2,0,15,3,Investigación y sociedad
6198,1,12,153,2,0,15,3,Investigación y sociedad
6198,1,13,153,2,0,20,3,Investigación y sociedad
6198,1,14,153,2,0,20,3,Investigación y sociedad
6198,1,15,153,2,0,19,3,Investigación y sociedad
6198,1,16,153,2,0,19,3,Investigación y sociedad
6198,2,9,153,2,0,3,3,Investigación y sociedad
6198,2,10,153,2,0,3,3,Investigación y sociedad
6198,2,11,153,2,0,8,3,Investigación y sociedad
6198,2,12,153,2,0,8,3,Investigación y sociedad
6198,2,13,153,2,0,12,3,Investigación y sociedad
6198,2,14,153,2,0,12,3,Investigación y sociedad
6198,3,9,153,2,0,20,3,Investigación y sociedad
6198,3,10,153,2,0,20,3,Investigación y sociedad
6198,3,11,153,2,0,7,3,Investigación y sociedad
6198,3,12,153,2,0,7,3,Investigación y sociedad
6198,4,9,153,2,0,15,3,Investigación y sociedad
6198,4,10,153,2,0,15,3,Investigación y sociedad
6198,4,11,153,2,0,3,3,Investigación y sociedad
6198,4,12,153,2,0,3,3,Investigación y sociedad
6198,4,13,153,2,0,8,3,Investigación y sociedad
6198,4,14,153,2,0,8,3,Investigación y sociedad
6198,4,15,153,2,0,11,3,Investigación y sociedad
6198,4,16,153,2,0,11,3,Investigación y sociedad
6198,5,11,153,2,0,19,3,Investigación y sociedad
6198,5,12,153,2,0,19,3,Investigación y sociedad
6198,5,13,153,2,0,11,3,Investigación y sociedad
6198,5,14,153,2,0,11,3,Investigación y sociedad
6198,5,15,153,2,0,12,3,Investigación y sociedad
6198,5,16,153,2,0,12,3,Investigación y sociedad
6220,1,9,50,3,0,10,5,Temas de Álgebra
6220,1,10,50,3,0,10,5,Temas de Álgebra
6220,1,11,52,3,0,10,5,Cálculo 1
6220,1,12,52,3,0,10,5,Cálculo 1
6220,1,13,50,3,0,12,5,Temas de Álgebra
6220,1,14,50,3,0,12,5,Temas de Álgebra
6220,2,9,50,3,0,12,5,Temas de Álgebra
6220,2,10,50,3,0,12,5,Temas de Álgebra
6220,2,11,50,3,0,10,5,Temas de Álgebra
6220,2,12,50,3,0,10,5,Temas de Álgebra
6220,2,13,52,3,0,10,5,Cálculo 1
6220,2,14,52,3,0,10,5,Cálculo 1
6220,4,13,50,3,0,12,5,Temas de Álgebra
6220,4,14,50,3,0,12,5,Temas de Álgebra
6220,5,9,52,3,0,10,5,Cálculo 1
6220,5,10,52,3,0,10,5,Cálculo 1
6220,5,11,50,3,0,10,5,Temas de Álgebra
6220,5,12,50,3,0,10,5,Temas de Álgebra
6313,1,9,158,2,0,20,3,Diagnóstico comunitario participativo
6313,1,10,158,2,0,20,3,Diagnóstico comunitario participativo
6313,1,11,158,2,0,9,3,Diagnóstico comunitario participativo
6313,1,12,158,2,0,9,3,Diagnóstico comunitario participativo
6313,1,13,158,2,0,21,3,Diagnóstico comunitario participativo
6313,1,14,158,2,0,21,3,Diagnóstico comunitario participativo
6313,2,9,158,2,0,25,3,Diagnóstico comunitario participativo
6313,2,10,158,2,0,25,3,Diagnóstico comunitario participativo
6313,2,11,158,2,0,3,3,Diagnóstico comunitario participativo
6313,2,12,158,2,0,3,3,Diagnóstico comunitario participativo
6313,2,13,158,2,0,24,3,Diagnóstico comunitario participativo
6313,2,14,158,2,0,24,3,Diagnóstico comunitario participativo
6313,2,15,158,2,0,7,3,Diagnóstico comunitario participativo
6313,2,16,158,2,0,7,3,Diagnóstico comunitario participativo
6313,3,11,158,2,0,20,3,Diagnóstico comunitario participativo
6313,3,12,158,2,0,20,3,Diagnóstico comunitario participativo
6313,3,13,158,2,0,17,3,Diagnóstico comunitario participativo
6313,3,14,158,2,0,17,3,Diagnóstico comunitario participativo
6313,3,15,158,2,0,24,3,Diagnóstico comunitario participativo
6313,3,16,158,2,0,24,3,Diagnóstico comunitario participativo
6313,4,9,158,2,0,7,3,Diagnóstico comunitario participativo
6313,4,10,158,2,0,7,3,Diagnóstico comunitario participativo
6313,4,11,158,2,0,17,3,Diagnóstico comunitario participativo
6313,4,12,158,2,0,17,3,Diagnóstico comunitario participativo
6313,5,9,158,2,0,9,3,Diagnóstico comunitario participativo
6313,5,10,158,2,0,9,3,Diagnóstico comunitario participativo
6313,5,11,158,2,0,25,3,Diagnóstico comunitario participativo
6313,5,12,158,2,0,25,3,Diagnóstico comunitario participativo
6313,5,13,158,2,0,21,3,Diagnóstico comunitario participativo
6313,5,14,158,2,0,21,3,Diagnóstico comunitario participativo
6313,5,15,158,2,0,3,3,Diagnóstico comunitario participativo
6313,5,16,158,2,0,3,3,Diagnóstico comunitario participativo
6323,1,1,41,3,0,7,5,Sociología
6323,1,2,41,3,0,7,5,Sociología
6323,1,3,41,3,0,3,5,Sociología
6323,1,4,41,3,0,3,5,Sociología
6323,1,5,41,3,0,2,5,Sociología
6323,1,6,41,3,0,2,5,Sociología
6323,1,7,41,3,0,6,5,Sociología
6323,1,8,41,3,0,6,5,Sociología
6323,2,1,41,3,0,9,5,Sociología
6323,2,2,41,3,0,9,5,Sociología
6323,3,1,41,3,0,5,5,Sociología
6323,3,2,41,3,0,5,5,Sociología
6323,3,3,41,3,0,7,5,Sociología
6323,3,4,41,3,0,7,5,Sociología
6323,3,7,41,3,0,9,5,Sociología
6323,3,8,41,3,0,9,5,Sociología
6323,4,1,41,3,0,2,5,Sociología
6323,4,2,41,3,0,2,5,Sociología
6323,4,3,41,3,0,6,5,Sociología
6323,4,4,41,3,0,6,5,Sociología
6323,4,5,41,3,0,8,5,Sociología
6323,4,6,41,3,0,8,5,Sociología
6323,4,7,41,3,0,1,5,Sociología
6323,4,8,41,3,0,1,5,Sociología
6323,5,1,41,3,0,1,5,Sociología
6323,5,2,41,3,0,1,5,Sociología
6323,5,3,41,3,0,5,5,Sociología
6323,5,4,41,3,0,5,5,Sociología
6323,5,5,41,3,0,8,5,Sociología
6323,5,6,41,3,0,8,5,Sociología
6323,5,7,41,3,0,3,5,Sociología
6323,5,8,41,3,0,3,5,Sociología
6411,4,11,159,2,0,24,3,Beneficios de las actividades físico deportivas y artisticas
6411,4,12,159,2,0,24,3,Beneficios de las actividades físico deportivas y artisticas
6411,4,13,159,2,0,7,3,Beneficios de las actividades físico deportivas y artisticas
6411,4,14,159,2,0,7,3,Beneficios de las actividades físico deportivas y artisticas
6515,1,9,156,2,0,3,3,Los seres vivos y su diversidad
6515,1,10,156,2,0,3,3,Los seres vivos y su diversidad
6515,1,11,156,2,0,12,3,Los seres vivos y su diversidad
6515,1,12,156,2,0,18,3,Los seres vivos y su diversidad
6515,1,13,156,2,0,8,3,Los seres vivos y su diversidad
6515,1,14,156,2,0,8,3,Los seres vivos y su diversidad
6515,1,15,156,2,0,16,3,Los seres vivos y su diversidad
6515,1,16,156,2,0,6,3,Los seres vivos y su diversidad
6515,2,9,156,2,0,16,3,Los seres vivos y su diversidad
6515,2,10,156,2,0,16,3,Los seres vivos y su diversidad
6515,2,11,156,2,0,6,3,Los seres vivos y su diversidad
6515,2,12,156,2,0,6,3,Los seres vivos y su diversidad
6515,2,13,156,2,0,3,3,Los seres vivos y su diversidad
6515,2,14,156,2,0,3,3,Los seres vivos y su diversidad
6515,2,15,156,2,0,18,3,Los seres vivos y su diversidad
6515,2,16,156,2,0,18,3,Los seres vivos y su diversidad
6515,3,11,160,2,0,23,3,Adjunto Los seres vivos y su diversidad
6515,3,12,160,2,0,23,3,Adjunto Los seres vivos y su diversidad
6515,3,13,156,2,0,8,3,Los seres vivos y su diversidad
6515,3,14,156,2,0,3,3,Los seres vivos y su diversidad
6515,3,15,156,2,0,12,3,Los seres vivos y su diversidad
6515,3,16,156,2,0,12,3,Los seres vivos y su diversidad
6515,4,9,156,2,0,16,3,Los seres vivos y su diversidad
6515,4,10,156,2,0,16,3,Los seres vivos y su diversidad
6515,4,13,156,2,0,12,3,Los seres vivos y su diversidad
6515,4,14,156,2,0,12,3,Los seres vivos y su diversidad
6515,4,15,156,2,0,18,3,Los seres vivos y su diversidad
6515,4,16,156,2,0,18,3,Los seres vivos y su diversidad
6515,5,9,156,2,0,6,3,Los seres vivos y su diversidad
6515,5,10,156,2,0,6,3,Los seres vivos y su diversidad
6515,5,11,156,2,0,8,3,Los seres vivos y su diversidad
6515,5,12,156,2,0,8,3,Los seres vivos y su diversidad
6515,5,15,160,2,0,14,3,Adjunto Los seres vivos y su diversidad
6515,5,16,160,2,0,14,3,Adjunto Los seres vivos y su diversidad
6526,1,1,151,1,0,13,1,Conformación histórica del mundo occidental
6526,1,2,151,1,0,13,1,Conformación histórica del mundo occidental
6526,1,3,151,1,0,29,1,Conformación histórica del mundo occidental
6526,1,4,151,1,0,29,1,Conformación histórica del mundo occidental
6526,1,5,151,1,0,28,1,Conformación histórica del mundo occidental
6526,1,6,151,1,0,28,1,Conformación histórica del mundo occidental
6526,1,7,151,1,0,18,1,Conformación histórica del mundo occidental
6526,1,8,151,1,0,18,1,Conformación histórica del mundo occidental
6526,2,1,151,1,0,26,1,Conformación histórica del mundo occidental
6526,2,2,151,1,0,26,1,Conformación histórica del mundo occidental
6526,2,3,151,1,0,21,1,Conformación histórica del mundo occidental
6526,2,4,151,1,0,21,1,Conformación histórica del mundo occidental
6526,2,5,151,1,0,18,1,Conformación histórica del mundo occidental
6526,2,6,151,1,0,18,1,Conformación histórica del mundo occidental
6526,3,1,151,1,0,14,1,Conformación histórica del mundo occidental
6526,3,2,151,1,0,14,1,Conformación histórica del mundo occidental
6526,3,7,151,1,0,8,1,Conformación histórica del mundo occidental
6526,3,8,151,1,0,8,1,Conformación histórica del mundo occidental
6526,4,1,151,1,0,29,1,Conformación histórica del mundo occidental
6526,4,2,151,1,0,29,1,Conformación histórica del mundo occidental
6526,4,3,151,1,0,8,1,Conformación histórica del mundo occidental
6526,4,4,151,1,0,8,1,Conformación histórica del mundo occidental
6526,4,5,151,1,0,26,1,Conformación histórica del mundo occidental
6526,4,6,151,1,0,26,1,Conformación histórica del mundo occidental
6526,4,7,151,1,0,21,1,Conformación histórica del mundo occidental
6526,4,8,151,1,0,21,1,Conformación histórica del mundo occidental
6526,5,1,151,1,0,13,1,Conformación histórica del mundo occidental
6526,5,2,151,1,0,13,1,Conformación histórica del mundo occidental
6526,5,3,151,1,0,28,1,Conformación histórica del mundo occidental
6526,5,4,151,1,0,28,1,Conformación histórica del mundo occidental
6526,5,7,151,1,0,14,1,Conformación histórica del mundo occidental
6526,5,8,151,1,0,14,1,Conformación histórica del mundo occidental
6554,1,1,39,3,0,8,5,Derecho 1
6554,1,2,39,3,0,8,5,Derecho 1
6554,1,3,39,3,0,21,5,Derecho 1
6554,1,4,39,3,0,21,5,Derecho 1
6554,1,5,39,3,0,3,5,Derecho 1
6554,1,6,39,3,0,3,5,Derecho 1
6554,1,7,39,3,0,4,5,Derecho 1
6554,1,8,39,3,0,4,5,Derecho 1
6554,2,1,39,3,0,1,5,Derecho 1
6554,2,2,39,3,0,1,5,Derecho 1
6554,2,3,39,3,0,21,5,Derecho 1
6554,2,4,39,3,0,21,5,Derecho 1
6554,2,5,39,3,0,4,5,Derecho 1
6554,2,6,39,3,0,4,5,Derecho 1
6554,2,7,39,3,0,6,5,Derecho 1
6554,2,8,39,3,0,6,5,Derecho 1
6554,3,1,39,3,0,2,5,Derecho 1
6554,3,2,39,3,0,2,5,Derecho 1
6554,3,3,39,3,0,6,5,Derecho 1
6554,3,4,39,3,0,6,5,Derecho 1
6554,3,5,39,3,0,5,5,Derecho 1
6554,3,6,39,3,0,5,5,Derecho 1
6554,3,7,39,3,0,7,5,Derecho 1
6554,3,8,39,3,0,7,5,Derecho 1
6554,4,1,39,3,0,7,5,Derecho 1
6554,4,2,39,3,0,7,5,Derecho 1
6554,4,3,39,3,0,3,5,Derecho 1
6554,4,4,39,3,0,3,5,Derecho 1
6554,4,5,39,3,0,5,5,Derecho 1
6554,4,6,39,3,0,5,5,Derecho 1
6554,4,7,39,3,0,8,5,Derecho 1
6554,4,8,39,3,0,8,5,Derecho 1
6554,5,3,39,3,0,2,5,Derecho 1
6554,5,4,39,3,0,2,5,Derecho 1
6554,5,7,39,3,0,1,5,Derecho 1
6554,5,8,39,3,0,1,5,Derecho 1
6556,1,3,91,1,0,3,1,Organización de la Información
6556,1,4,91,1,0,3,1,Organización de la Información
6556,1,5,91,1,0,9,1,Organización de la Información
6556,1,6,91,1,0,9,1,Organización de la Información
6556,1,9,153,2,0,18,3,Investigación y sociedad
6556,1,10,153,2,0,18,3,Investigación y sociedad
6556,1,11,153,2,0,16,3,Investigación y sociedad
6556,1,12,153,2,0,16,3,Investigación y sociedad
6556,2,1,91,1,0,9,1,Organización de la Información
6556,2,2,91,1,0,9,1,Organización de la Información
6556,2,3,91,1,0,1,1,Organización de la Información
6556,2,4,91,1,0,1,1,Organización de la Información
6556,3,3,91,1,0,2,1,Organización de la Información
6556,3,4,91,1,0,2,1,Organización de la Información
6556,3,5,91,1,0,5,1,Organización de la Información
6556,3,6,91,1,0,5,1,Organización de la Información
6556,3,7,91,1,0,25,1,Organización de la Información
6556,3,8,91,1,0,25,1,Organización de la Información
6556,4,1,91,1,0,5,1,Organización de la Información
6556,4,2,91,1,0,5,1,Organización de la Información
6556,4,3,91,1,0,2,1,Organización de la Información
6556,4,4,91,1,0,2,1,Organización de la Información
6556,5,1,91,1,0,3,1,Organización de la Información
6556,5,2,91,1,0,3,1,Organización de la Información
6556,5,3,91,1,0,1,1,Organización de la Información
6556,5,4,91,1,0,1,1,Organización de la Información
6556,5,5,91,1,0,25,1,Organización de la Información
6556,5,6,91,1,0,25,1,Organización de la Información
6556,5,11,153,2,0,16,3,Investigación y sociedad
6556,5,12,153,2,0,16,3,Investigación y sociedad
6556,5,13,153,2,0,18,3,Investigación y sociedad
6556,5,14,153,2,0,18,3,Investigación y sociedad
6741,1,1,93,1,0,7,1,Pensamiento Lógico y Crítico
6741,1,2,93,1,0,7,1,Pensamiento Lógico y Crítico
6741,1,5,93,1,0,11,1,Pensamiento Lógico y Crítico
6741,1,6,93,1,0,11,1,Pensamiento Lógico y Crítico
6741,1,7,93,1,0,1,1,Pensamiento Lógico y Crítico
6741,1,8,93,1,0,1,1,Pensamiento Lógico y Crítico
6741,2,1,93,1,0,3,1,Pensamiento Lógico y Crítico
6741,2,2,93,1,0,3,1,Pensamiento Lógico y Crítico
6741,2,3,93,1,0,12,1,Pensamiento Lógico y Crítico
6741,2,4,93,1,0,12,1,Pensamiento Lógico y Crítico
6741,2,5,93,1,0,11,1,Pensamiento Lógico y Crítico
6741,2,6,93,1,0,11,1,Pensamiento Lógico y Crítico
6741,2,7,93,1,0,8,1,Pensamiento Lógico y Crítico
6741,2,8,93,1,0,8,1,Pensamiento Lógico y Crítico
6741,3,1,93,1,0,1,1,Pensamiento Lógico y Crítico
6741,3,2,93,1,0,1,1,Pensamiento Lógico y Crítico
6741,3,5,93,1,0,4,1,Pensamiento Lógico y Crítico
6741,3,6,93,1,0,4,1,Pensamiento Lógico y Crítico
6741,3,7,93,1,0,6,1,Pensamiento Lógico y Crítico
6741,3,8,93,1,0,6,1,Pensamiento Lógico y Crítico
6741,4,1,93,1,0,3,1,Pensamiento Lógico y Crítico
6741,4,2,93,1,0,3,1,Pensamiento Lógico y Crítico
6741,4,3,93,1,0,6,1,Pensamiento Lógico y Crítico
6741,4,4,93,1,0,6,1,Pensamiento Lógico y Crítico
6741,4,5,93,1,0,12,1,Pensamiento Lógico y Crítico
6741,4,6,93,1,0,12,1,Pensamiento Lógico y Crítico
6741,5,1,93,1,0,8,1,Pensamiento Lógico y Crítico
6741,5,2,93,1,0,8,1,Pensamiento Lógico y Crítico
6741,5,5,93,1,0,7,1,Pensamiento Lógico y Crítico
6741,5,6,93,1,0,7,1,Pensamiento Lógico y Crítico
6741,5,7,93,1,0,4,1,Pensamiento Lógico y Crítico
6741,5,8,93,1,0,4,1,Pensamiento Lógico y Crítico
6748,2,1,100,1,0,14,1,Mi Expresión Física y Artistica
6748,2,2,100,1,0,14,1,Mi Expresión Física y Artistica
6748,2,7,100,1,0,6,1,Mi Expresión Física y Artistica
6748,2,8,100,1,0,6,1,Mi Expresión Física y Artistica
6748,3,11,159,2,0,6,3,Beneficios de las actividades físico deportivas y artisticas
6748,3,12,159,2,0,6,3,Beneficios de las actividades físico deportivas y artisticas
6748,4,7,100,1,0,10,1,Mi Expresión Física y Artistica
6748,4,8,100,1,0,10,1,Mi Expresión Física y Artistica
6748,5,3,100,1,0,15,1,Mi Expresión Física y Artistica
6748,5,4,100,1,0,15,1,Mi Expresión Física y Artistica
6748,5,5,100,1,0,5,1,Mi Expresión Física y Artistica
6748,5,6,100,1,0,5,1,Mi Expresión Física y Artistica
6748,5,9,159,2,0,3,3,Beneficios de las actividades físico deportivas y artisticas
6748,5,10,159,2,0,3,3,Beneficios de las actividades físico deportivas y artisticas
6822,1,1,91,1,0,28,1,Organización de la Información
6822,1,2,91,1,0,28,1,Organización de la Información
6822,1,3,91,1,0,17,1,Organización de la Información
6822,1,4,91,1,0,17,1,Organización de la Información
6822,1,5,91,1,0,22,1,Organización de la Información
6822,1,6,91,1,0,22,1,Organización de la Información
6822,1,7,91,1,0,30,1,Organización de la Información
6822,1,8,91,1,0,30,1,Organización de la Información
6822,2,1,91,1,0,24,1,Organización de la Información
6822,2,2,91,1,0,24,1,Organización de la Información
6822,2,3,91,1,0,23,1,Organización de la Información
6822,2,4,91,1,0,23,1,Organización de la Información
6822,2,7,91,1,0,30,1,Organización de la Información
6822,2,8,91,1,0,30,1,Organización de la Información
6822,3,1,91,1,0,17,1,Organización de la Información
